Product_logo,Product_name,Product_title,Product_subtitle,rating_stars,number_of_ratings,price
https://ga1.imgix.net/logo/o/106557-1487849407-869353?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Fedena Pro,Comprehensive College & School Management Software,From student admission to employees payroll everything can be management by school management software. It is especially designed to manage day to day academic and administrative activities of the institution. It improve the productivity of your staff member and help in saving a time & money.,4.06,16,$699
https://ga1.imgix.net/logo/o/109009-1501843768-0159411?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,QManager,School dismissal management system,"QManager is a school dismissal management system for childcare & after school programs which enables parents, staff, & teachers to organize & manage the safe collection of children from school with tools such as electronic sign-in and sign-out, email, push or SMS notifications, reports, & more",4.75,8,$99
https://ga0.imgix.net/logo/o/90741-1179259276.jpg?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Applane Education,School Management Software,"Applane Education is a web-based application suite for educational institutions which provide end-to-end solution to manage institutions right from admissions to alumni. AFE includes various features like  education delivery, student management, human resources, general administration, and more.",5.0,1,$10
https://ga1.imgix.net/logo/o/112611-1519731309-5385213?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,eSchoolME,Localized school management software,"eSchoolME is a cloud-based school management solution which combines tools for managing school administration, parents, student health, transportation, & more. ",,,
https://ga1.imgix.net/logo/o/108353-1501057104-3596985?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Frontline Insights Platform,K-12 ERP Software,"K-12 ERP software built for school management. Complete finance, payroll, and hr tasks online and achieve financial peace of mind. ",4.13,15,
https://ga0.imgix.net/logo/o/109661-1504780952-3151388?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Shelf,Knowledge Automation for Your Remote Workforce,Shelf is a an award winning knowledge sharing platform that has the best search in the industry and is a leader in usability. ,4.91,64,$99
https://ga1.imgix.net/logo/o/91357-1605902978-7458298?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,isolved,"Employ, enable, and empower your workforce!","Built from the ground up in the cloud — isolved People Cloud includes cutting-edge payroll processing software that is designed to simplify the way you pay your employees. Efficient, accurate, secure, and easy payroll processing, every time. ",3.68,280,
https://ga0.imgix.net/logo/o/2035175-1603441254-5494874?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Watermark,Assessment and accreditation management software,"Watermark lets businesses plan, create, launch, and manage custom learning modules to facilitate eLearning, training, and evaluation. Users can design personalized catalogs with logos and descriptions and define custom workflows to streamline online review, updating, and publishing of curriculums.",,,
https://ga1.imgix.net/logo/o/110757-1510045211-3947704?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,UC-School,School management & ERP software,"UC-School is a school management & ERP solution which features online enrollment, internal messaging, attendance management, timetabling, & more. ",,,
https://ga1.imgix.net/logo/o/2033471-1601884454-2783031?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Sycamore Campus,School management system for higher educational institutions,"Sycamore Campus is a school management software that helps higher educational institutions handle various administrative operations related to attendance tracking, student enrollments, curriculum designing, and donations, among other processes. ",,,$2
https://ga0.imgix.net/logo/o/108769-1500992607-9307423?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Smart School ERP,Campus management system for educational institutions,"Smart School ERP is a cloud-based campus management system that automates back-end administration, data management and more for schools, colleges & universities. ",,,$1
https://ga0.imgix.net/logo/o/130135-1580453837-079799?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,OpenEduCat,Open-source school management solution,"OpenEduCat is an open-source school management solution that helps educational institutions manage engagement, communication, and collaboration with students, teachers, and staff members. The course management tool lets users plan curriculum, transcripts, exam schedules, course hierarchies, and more",,,$49
https://ga1.imgix.net/logo/o/2038403-1610533480-174209?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,MAGELLAN,School and library management for educational institutions,"Schools and educational institutions can use the MAGELLAN platform to manage all kinds of data and various administrative processes. The software's database can store information about students, teachers, courses, and more. ",,,
https://ga1.imgix.net/logo/o/235043-1597717644-6552634?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Idukay,Academic management software for K–12 schools in Ecuador,"Idukay is a cloud-based academic management software designed to help K–12 schools digitize administrative processes such as curriculum planning, student management, parent-child monitoring, and more. School administrators can gain real-time insights into institutional processes.",,,
https://ga0.imgix.net/logo/o/91712-4107606992.png?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,SEAtS,Student Engagement and Retention Analytics Software,"At its core, SEAtS is a student success platform for the 21st century campus.

SEAtS offers a single platform for students, lecturers, administrative staff and senior management to manage all aspects of the student life-cycle relating to student engagement and retention.",,,
https://ga1.imgix.net/logo/o/109225-1502983748-1539214?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Educube,ERP for K-12 schools & higher education,"Educube is a school management system for managing fees, attendance, curriculum, payoll, timetables, & more in K-12 schools & higher education institutions. The solution is quick to implement and supports CBSE, ICSE, IGCSE, pre-schools, & training schools.",,,
https://ga0.imgix.net/logo/o/126919-1572347324-872811?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Community,Meeting & agenda management for local government & education,"Community by Diligent is a meeting & agenda management solution designed specifically for local government, public education, special districts, libraries, & other public sector organizations. The cloud-based solution helps users govern & manage their communities using a collaborative workspace.",,,
https://ga0.imgix.net/logo/o/2034867-1602832380-0371885?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,ClassTag,Cloud-based school administration software,"ClassTag is a cloud-based communication tool that allows schools to conduct parent-teacher conferences. The solution enables users to share instant messages, important announcements, videos, pictures, calendar, and actionable engagement stats on a centralized dashboard.",,,
https://ga0.imgix.net/logo/o/2038231-1610029927-5651128?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,ClassApp,Cloud-based tool for management & communication in schools,"ClassApp is a cloud-based software designed to help schools improve communication with parents through private channels. With this digital application, educators can share interactions, request permissions through the platform, and exchange information about each student's school routine.",4.0,1,$17.97
https://ga0.imgix.net/logo/o/104629-1469524964-6773?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Admissions Plus Pro,Online school enrollment and admissions solution,"Admissions Plus Pro is a web-based school enrollment and admissions solution for PK-12 charter, independent, and public schools. ",,,
https://ga1.imgix.net/logo/o/106145-1484240025-7307577?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,MyDiem,Parent engagement platform for schools,"MyDiem is a parent engagement platform with which schools can communicate, collaborate & interact with parents easily using calendars, messages & notifications. ",5.0,1,
https://ga0.imgix.net/logo/o/2038159-1609931901-7000706?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,All4Schools,A solution for the admin of educational institutions,"All4Schools is a software package that can be used to manage educational institutions, such as schools and universities. It is based on a modular structure and offers functions, such as an accounting and notification system, as well as document, absence and grade management.",,,
https://ga0.imgix.net/logo/o/111237-1513073285-692216?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,EduReg,Intelligent school & student administration,"EduReg by Synel is a suite of modular solutions for managing student interactions with features for cashless systems, student registration, & access control. ",2.0,1,
https://ga1.imgix.net/logo/o/112581-1519377028-7627168?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Learning Clubhouse,Customizable childcare management software,"Learning Clubhouse is a customizable childcare management software designed to simplify & automate childcare provider tasks, with online registration and more. ",5.0,1,$15
https://ga0.imgix.net/logo/o/91366-1528151642-6821086?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,BiznusSoft HR,"Cloud-based, user-friendly, PEO-ready.","Achieve Payroll visibility by replacing spreadsheets and legacy systems with a flexible, centralized, and modern Payroll system. ",4.25,8,$5
https://ga0.imgix.net/logo/o/2035779-1605169805-5184922?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,UZIO,"Payroll, HR software for businesses, ASOs, and PEOs","UZIO offers hassle-free, efficient, accurate and automated processing of employee pay-cycle and tax filings. Platform automatically syncs with the rest of HR and benefits data, making online payroll processing friction-less with features like direct deposits, unlimited payrolls, tax admin and more.",4.37,59,$4
https://ga1.imgix.net/logo/o/126427-1568781131-7059927?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Workful,"Payroll, Time sheets, and Employee Management.","Workful is an online human resources management solution that helps small businesses with payroll processing, tax filing, employee onboarding, time tracking, and more. With Workful, users can automatically synchronize payrolls with employee timesheets, reimbursement requests, and paid time off.",5.0,5,$25
